D210_CLP	D211_CLP	D212_CLP	D213_CLP	D214_CLP	D215_CLP	D200_CLP	D201_CLP	D202_CLP	D206_CLP	D200_HSC	D201_HSC	D202_HSC	D206_HSC	D210_HSC	D211_HSC	D212_HSC	D213_HSC	D214_HSC	D215_HSC	D200_Immature.B	D201_Immature.B	D202_Immature.B	D206_Immature.B	D210_Immature.B	D211_Immature.B	D212_Immature.B	D213_Immature.B	D214_Immature.B	D200_Naive.CD5neg	D201_Naive.CD5neg	D202_Naive.CD5neg	D206_Naive.CD5neg	D210_Naive.CD5neg	D211_Naive.CD5neg	D212_Naive.CD5neg	D213_Naive.CD5neg	D214_Naive.CD5neg	D215_Naive.CD5neg	D200_Naive.CD5pos	D201_Naive.CD5pos	D206_Naive.CD5pos	D210_Naive.CD5pos	D211_Naive.CD5pos	D212_Naive.CD5pos	D213_Naive.CD5pos	D214_Naive.CD5pos	D215_Naive.CD5pos	D200_PreB	D201_PreB	D202_PreB	D206_PreB	D210_PreB	D211_PreB	D212_PreB	D213_PreB	D214_PreB	D215_PreB	D200_ProB	D201_ProB	D202_ProB	D206_ProB	D210_ProB	D211_ProB	D212_ProB	D213_ProB	D214_ProB	D215_ProB	D200_Transitional.B	D201_Transitional.B	D202_Transitional.B	D206_Transitional.B	D210_Transitional.B	D211_Transitional.B	D212_Transitional.B	D213_Transitional.B	D214_Transitional.B	D215_Transitional.B
HOXC9	6.05757622862841	2.6315735992781	3.94761458636707	2.90729687165963	2.72551827741295	7.09900476601407	2.51206614560664	3.26560203604785	3.25464758172418	2.76201461283522	2.24792853644695	3.57458246467168	1.31779802416994	2.60116362332453	3.21545041551743	2.56541439473877	4.97866955739684	4.86309222303555	3.45901429564539	3.21569889857784	-4.35830899152754	-3.63734118145116	-3.95749852599416	-3.75018251244288	-4.14322760921663	-2.24802781715549	-2.68277934067086	-4.12781571123858	-3.53878806723699	-4.468894042322	-1.27903852703969	-4.68428340527413	-5.57618513601223	-1.91824212456157	-3.99506450113985	-3.41462843150219	-5.35608169867158	-5.67356430154945	-4.80389393849253	-5.10980717443086	-2.55954736750172	-5.87992641219583	-3.37624082550657	-4.56301625643579	-4.46714262710223	-3.13930589576616	-4.62025983058808	-3.62705339626649	-1.76682248388234	-0.0528354412462173	0.214723843421395	-3.70110275870822	-0.85845598738511	0.334840965164114	0.61905150630103	-0.283747439591116	-1.66737413770214	-0.879643454704509	3.22871049696012	2.20155289203637	0.689861033997182	2.45203793667151	3.2699167893401	2.2157249751795	3.72719261956921	3.25745825667577	1.73983748833252	3.16547427530164	-5.23752225843684	-0.212810004525201	-5.06789742488423	-4.96050774796986	-3.47987264648073	-5.05718147394811	-3.38329051040395	-4.44553501518476	-5.36897919806931	-3.8285308727253
HOXD3	1.71081187807649	0.699599897342189	1.90860024503388	0.787201911435256	0.893717674234825	3.56277431789328	0.670591505541827	1.43367396327398	0.95810629090778	-0.678421174916563	1.70963556741224	2.76568151158436	1.15735794639224	1.99377615486428	2.20511340185796	1.73599416016631	4.57868619883423	4.16651134735262	2.43809320651489	2.78232062934019	-3.55637030734821	-4.02396891149616	-3.44181175865635	-3.66783508204737	-3.01343456732918	-2.0394974205579	-2.49035127271736	-3.66429596514744	-3.12325240131854	-3.02558731347496	-1.82214995711885	-3.27304056215713	-3.16954646454587	-1.41076728748278	-2.2663840839568	-2.77756944695098	-3.73989833715463	-4.12401266041048	-3.97214820137108	-3.28752788864326	-2.35450596131798	-3.60475253037673	-2.11096450134304	-3.22295791714946	-3.42582606036538	-1.90280237762336	-3.10376009050245	-2.36107339730236	0.496248527677652	0.49080441660288	1.18216209001358	-2.4194684997583	0.41181985423518	1.83527869809324	1.93080471782693	1.70537161820384	0.0483682968036062	0.951326559170628	2.81598839570652	0.913395306240189	-0.0239609108596118	1.99830905560893	2.92704366196101	1.57111495128369	3.4138632574017	3.76011234145646	0.837839425713697	3.07088564157115	-3.69417046321694	-0.692447526819957	-4.38321086453391	-4.29228996462785	-2.84828021160688	-3.31431718342868	-3.1085939764119	-2.71478665800823	-3.39448038530405	-2.7648475411221
HOXD8	2.82758776457205	0.838027267644978	1.49729493315952	1.18915606504922	1.00589858743099	3.71707538101803	-0.229835848145023	0.482725827796658	0.819772453451746	0.475066033704169	0.443096621221712	1.25490443589013	0.590246310341053	1.28193719930028	1.34919075964991	0.928431224884947	2.53952212757269	2.82912911971618	1.38131400937686	1.90839512927032	-4.35522275456061	-2.81488873205909	-3.26224880339925	-2.99550517365037	-2.64652760055656	-1.53201850097676	-1.35776157857401	-2.08650878163262	-3.29879680698555	-4.26891903266919	-2.01585792618081	-4.02850434540972	-4.67606257349277	-2.65041443999678	-3.42852619420009	-3.10662295216918	-4.09213851228021	-4.76321188927905	-4.46482408186611	-4.01717276945885	-3.75474624321615	-4.5276891227398	-3.36351738789677	-3.61084000473422	-3.03859446729798	-2.20487166241599	-3.87866840589949	-2.21640071868151	0.558415973673487	1.04014426966595	0.977756212496359	-0.552144854964174	1.44172593970406	2.47511137165718	2.35415220288175	2.71098927924114	0.615251437884582	2.74557730339646	2.30930745592864	1.74865894141854	1.20152702363953	3.59756038817292	3.49827446712292	2.96783715822147	4.51502161279819	4.16881161377473	3.12261822637403	4.57201945173663	-4.59375295841161	-1.66463119989838	-4.51214245761422	-4.92618269505656	-3.36334244787788	-3.84176762789995	-2.71914296180041	-2.65155685604905	-4.00495262163377	-2.04101216743978
HOXD9	6.24782272325311	3.68815779000667	5.94060067470279	4.44221511617063	3.76953500419433	8.45346311682204	3.66990740161729	4.46891350530539	3.72256029469696	2.81510313916944	4.45693128974465	5.64266777452367	3.26542086410037	4.6136579549598	5.77004250985513	4.95460659761751	8.31899102715322	8.10942998363552	6.0027237572989	6.21768686447087	-7.04114231511975	-6.47670811998318	-7.08767967814756	-7.07380201922734	-5.57389227113419	-5.07978306533659	-5.40495060398082	-6.37671403400175	-5.62031074150502	-5.83314227662393	-2.98199544749649	-6.13205096885225	-6.05655156452023	-3.91139992817564	-5.53286979195643	-5.77052177326872	-6.60647607094509	-6.56809526306063	-5.34929788080261	-6.35717277859208	-4.33098700536876	-6.32449385959823	-5.63354147552538	-6.05552229175494	-6.42939610746883	-4.65076804804461	-5.83667690097747	-4.44890060308473	-2.74452005058173	-1.08161589213848	-1.15129209763611	-4.33595146453477	-1.38024764423553	-0.557785073263386	-0.592574784382045	-1.07185195997869	-2.07608042726709	-1.93713855207488	3.86260789521033	3.04832570240312	1.59614663199231	3.40021984412862	4.4845680752657	3.47841316471562	4.61810840492625	4.68442098251702	2.94501309821237	4.71693664699752	-6.87873449974637	-1.91856079151695	-7.33697546178308	-6.45710120359651	-5.57898262005281	-6.30688370535835	-6.10593067400561	-5.95076594681213	-6.4634756531971	-5.19398021582799
JUNB	5.35970891891267	13.6021110063717	10.6215480080104	12.2205611398308	13.642706698362	11.0920520288584	4.03679004847419	5.91483293700278	2.70390678816741	5.89969569563126	8.67817217583506	7.86753386080603	7.57114173240418	12.644475548668	13.5284504697378	12.4606353802507	11.634750041464	15.1208837118732	14.1781980798558	15.1651230615124	-9.51652698506561	-9.54970472388182	-11.4170649522268	-7.91523453351471	-5.88425404626289	-9.31946491581797	-8.96501401790746	-7.31137955276556	-6.43484403832892	-6.63303986926242	-3.91790394356226	-3.99110886989395	-2.46767302820137	-0.0613423590176949	-2.4189473254133	-1.78374917394855	-3.82869476132999	-2.73407012620892	-3.33602134850489	-6.55368836824989	-4.67861882342236	-3.63142384582504	0.0560453235249535	-2.63408873751654	-2.48141939447314	-3.96818258577838	-1.40383259506902	-1.36161084021809	-8.00837649308185	-5.90551562012848	-6.79836784206767	-5.45008123551001	-5.41394847542993	-6.16095799837287	-5.40502800616883	-5.2495779705861	-6.20374768114349	-4.37160533904308	-3.65694965340518	-2.55551586611234	-4.21303380494634	-0.931351776324923	-2.1160545257834	-0.419934339598971	-0.897848143689119	0.236560548971486	-0.401666502902963	-0.598648754363723	-8.55542785530218	-5.1581441297885	-6.83636173453061	-4.45279980000351	0.179259935413072	-2.96090495648603	-2.46544479338039	-3.66559317233498	-0.910707552566068	-0.954134250016087
LHX9	2.66418597292338	0.601572969226467	1.71595695464003	1.01721522043201	1.02871607613795	4.00619716838819	1.26425280648238	1.83107393091365	0.987371373849654	-0.140170221173455	2.09645771222197	3.48668865745081	1.93981882381084	1.9305673448875	3.00332773516749	1.23834911368544	3.95664781166505	3.41941519274941	2.3210475438121	2.90325243019147	-2.88148692314503	-1.79287866308954	-2.37660081941647	-4.06051119196011	-2.71546848739364	-1.76561203272164	-3.09926971647403	-4.39040859912716	-3.62784083634207	-4.50531063626169	-1.90808122686976	-4.35737361831501	-3.67316188778613	-3.49093890025258	-4.42370158976889	-4.40198714554189	-5.02229252272807	-4.46438905804438	-4.02079387742333	-4.66607399250706	-2.5209571837303	-4.3140692120295	-3.94832212262899	-4.94658027613048	-4.88728423369939	-3.72326139441422	-4.30236887939136	-4.57963391471653	1.48949339271184	1.87697941276435	2.66080845476673	-0.452904359254813	1.41142284394741	2.617726154197	2.22885212007781	2.5939243492752	1.11137794037408	1.15364882048271	4.32140620131485	3.00456544173222	2.91727302756049	3.43481368028756	4.78135252513114	3.19846243184115	4.62333028538763	4.72588287083884	3.42079710951268	4.41873359142289	-4.48549920742894	-0.987152813251533	-4.44468613389726	-3.9796286469802	-3.81687553958764	-5.06640478911533	-5.31821748256424	-4.7332189718838	-5.06594649798592	-4.91433496961067
LMX1A	2.62526388746867	-0.551129432243263	1.5643906098936	-0.178288044983672	-1.01381723741707	4.41912459382469	-0.225069321756964	0.661188119184995	0.687068440723523	-1.64419026555376	0.951947969156971	2.18333734000218	0.528790900767496	1.14430739666039	1.46063369406362	0.974427063602637	3.94032125611604	3.63074730592923	1.72556639867535	1.84696341182168	-4.40587702069387	-3.09347577261705	-3.62806281964467	-4.03849671848422	-2.44004585776669	-0.981474428322678	-1.67692292535243	-3.43903936447379	-2.95873659272532	-5.83269968872058	-2.67653232411287	-6.07295679613788	-4.33654166385948	-2.37721996149031	-4.92558927660821	-4.95963055679939	-6.48058039311197	-6.16030687812599	-5.27737621170143	-6.31887368177607	-4.44491238711286	-5.56047640040527	-3.33306745422656	-5.77741918829696	-5.64331203733379	-3.67732482055037	-5.42750727491741	-4.27052406443726	1.11674558249643	2.32582165982532	3.52653122410734	-1.45920521490687	3.04700590188209	4.3720041233466	4.15956283467699	3.28243494690289	2.16514158503025	1.67433018900412	6.08563558516104	3.39275671457878	2.60233375596769	4.26713355095885	6.29144130028865	3.81762190926625	6.79206665937366	5.78200406874743	3.19344514154001	5.50900749515254	-7.15849092842424	-0.492841875178708	-6.9368163485846	-5.11845653429223	-3.66478320977235	-6.29501959812123	-5.01881649403014	-5.40814395856422	-5.50960806115323	-4.75766407844849
LMX1B	1.89833024904973	-0.705683789984018	1.20713988319658	-0.583654629812682	-1.38226176048615	3.91659272774525	-0.43519400501835	0.383103107689807	0.0266312530400852	-2.06997578718568	1.39394470305935	2.53493019638651	0.956294398162911	1.52996191902723	1.79018117159835	1.41804106436324	4.62003356032831	4.45251319376519	2.14771967566489	2.50540231827495	-4.1756706602011	-3.05662046304106	-3.60435742037436	-3.56652172108642	-2.68629378183997	-0.897987021245395	-1.69102550473028	-3.3071336902049	-3.25757459128105	-5.50976604245979	-2.20753255137182	-6.0546022134062	-4.90075907908111	-2.56622529147568	-4.8527350557954	-4.55341402603497	-6.42701399373268	-5.86584092910437	-5.64395651114029	-6.05056040346577	-4.68519091279818	-6.06604187629374	-3.44548575783867	-5.64683178991546	-5.0339775807563	-3.12626088541284	-5.08086702926989	-3.94486064846703	0.395582684106504	1.72134740755875	3.30055538625919	-2.32989694419991	2.21141665528028	3.72240375189364	3.3333360333401	2.4029771980215	1.63781255350772	0.970573269590715	5.47477668546432	3.18154181193385	2.12074629993361	3.94528495704956	5.42078111179978	3.74390678191712	6.20413325474144	5.39447019397893	2.82637687605999	4.94422535202011	-6.88598328055479	-0.162611788060142	-6.38401007686037	-5.33449851805143	-3.27378597741251	-5.81222287368331	-4.17671435506806	-4.51572445737927	-5.01203711784922	-3.89292907579354
NEUROG1	1.73308990035051	0.476497037925068	0.930682750904158	0.679708310810825	0.255226702372791	0.936775004128332	2.64673108766964	0.705064258298995	1.30564051043702	1.48741344410136	-0.0151182485247796	0.767385914530809	-0.0513313889931815	0.0424354593769351	0.875228361670831	-0.0333293249303983	0.937317927638276	0.401705804039827	0.266226668043596	-0.275243273724251	-0.831742338545471	-0.573419708903023	0.28270104557804	-0.633607323712277	-1.79475860661833	0.493221393188383	0.613190873725811	-0.142530458184048	-0.168007041687216	-2.35679031610008	-2.07684498677554	-2.53623507959015	-1.79500779401209	-1.99017455271754	-2.49915439840245	-2.68141098592874	-2.79058693655266	-2.95382691839908	-2.46398336529787	-2.62923833907944	-2.58614864243894	-2.42072072547897	-3.13655092974033	-2.74301403341553	-2.53604112374585	-2.54729998267081	-3.17676996858714	-3.92198252249204	1.2994663271891	1.62927782003621	1.63613733134711	1.32407911396798	1.79135782679537	2.14109947549547	2.48083324288927	2.13543266421722	1.91212277760275	1.46528555895896	1.08106679775806	1.13044685925026	1.04891197980209	1.13594436922729	1.55966267337243	1.56332377880314	1.62987236301546	1.29615501145631	1.3757833966174	1.22559618191063	-2.42794067646973	-1.05844619386618	-2.10848830102233	-1.55641270363392	-2.82956242837788	-2.6400271147084	-1.97948564996787	-2.59589373537225	-2.90388943058696	-4.43532482047889
NRL	3.34793735477197	3.33013080002082	3.24668163110175	3.88340548594068	3.47675786410056	4.73676060802565	2.70805071856836	2.46978763246712	1.61213540159005	3.27361700349877	3.3376248735608	3.15200495467994	2.662515160656	3.7524756269836	3.73591388492614	3.3085941214128	4.28291587611193	4.49301420773218	3.53134666716984	3.42636893401235	-3.54088868240776	-3.62087259149167	-3.37645838165405	-3.6223164983056	-3.46420367924008	-2.95810588557178	-2.98613017003995	-3.58479667998391	-3.48194349122011	-5.01621557112732	-3.30302574237114	-4.03807038524365	-2.88703001832741	-2.88232479509469	-4.23524944033044	-3.50904658243415	-4.29318083829211	-4.0080684026772	-3.15401634316478	-4.74440508602705	-5.21320645452998	-3.54540653414624	-3.3747913231212	-4.04652798538694	-3.25799469126595	-3.68436019536794	-3.37194331009024	-2.6717517857869	-0.788518043345106	-0.361153486287801	-1.07420582639446	-1.52654487935893	-0.0569694134062864	0.0926678624563633	0.39067028931657	-0.37443880560259	-0.793242809373991	-0.299943565843995	1.44301609456963	1.31118141372007	0.666714868527557	2.02930156825257	2.17000952602489	2.02327168960246	2.97321807344468	2.52129968984823	2.04645163356504	2.71715871740978	-4.90252260841682	-4.44164080155673	-4.99970353441551	-3.69517175267677	-3.94456164337708	-4.01513852532685	-3.38268716500169	-3.90573121353954	-3.46294421096353	-3.18485706832349
PITX1	2.63784685998404	1.42415287685523	2.14972574289832	1.20476709247284	1.27496112259208	3.29434220421614	0.659404363841575	1.31333947978626	0.741982957796718	0.24900276600594	1.88216159346011	2.07338371809395	1.56139329686697	1.99386433734114	1.81695465079613	2.4595481053609	3.27509846330089	3.42641657213028	2.95659851587619	2.731180709275	-3.74721140090807	-3.30098266191449	-4.4404042536116	-3.62277991028928	-1.97587719097977	-2.37165430908322	-2.22487881499589	-2.78957798559305	-3.10685262977381	-3.60858616250519	-1.76606978324565	-3.43537932057917	-2.72888875281568	-2.62264099963804	-2.38217763149129	-2.85295805575531	-3.20956355268434	-3.17766470800195	-3.37083210159441	-3.69176101456737	-2.86000159370909	-3.1658120020433	-2.83450080745989	-2.70609985642896	-2.94791432242154	-2.04588246030727	-2.82341645581934	-2.01959205628827	-1.63709427672686	-1.2298208014514	-1.74289736514908	-3.2644056425225	-1.3597235349529	-0.360007952122474	-0.325639126983763	0.055110494187203	-2.1442971848805	0.048618689230748	3.4264489873213	2.94845507921282	1.78775380222254	4.27491611095992	4.60902809701916	3.11005608297046	4.57205854753496	5.08508181654455	3.07488201378932	4.97619378903597	-4.047515003808	-1.02694243196914	-4.30531873557449	-3.662372587438	-2.93331725971548	-2.86621587387311	-2.47556184672623	-2.32596029662634	-2.88463339264585	-1.79310364579399
PRRX2	0.4070450665109	-0.91437764418117	-0.106858649628102	-0.938636919393087	-0.588216121353688	2.20673633222214	-0.213147385225807	-0.0504971246155027	-1.17825861035862	-2.1531778185563	0.828542174021783	1.88678704114934	0.443601764911012	0.69030092141446	1.37960158143593	0.0361153845989585	2.69344375320972	2.18990346883049	1.07905339857604	1.40533397518177	-2.93946919285676	-2.08861674931164	-2.08946131587584	-3.08266276849498	-3.13101562389535	-1.18732241501783	-1.37868095770472	-3.20560782079361	-2.23274726416467	-3.67181164123587	-2.34307683090765	-3.51246333007441	-2.99863598172541	-3.0454112406151	-3.69587257997733	-3.25519173291487	-4.65173857363638	-3.78116593296512	-3.31622578007063	-3.85337243913534	-3.13157704301463	-3.67850319187692	-3.53578427042006	-3.95842120783662	-3.8161930154378	-3.22302378653213	-3.27012115805476	-3.43598377835269	2.34311624903667	2.44169776558663	3.41009495867081	0.444931327821607	2.14613654842523	3.90339947326157	3.52888431294212	3.71703376960672	2.58648316560305	2.53275796809146	3.66162068169653	2.48839225001486	2.19031605840057	3.00437963449319	3.91357776030358	3.25332742326721	4.23945048130957	4.4465392063075	3.12654484760629	4.04304974296915	-4.34758615059885	-1.77823859283234	-4.2019323928937	-3.68762757761332	-3.04213403849431	-4.04142543639131	-3.41669585606371	-4.01146207891193	-3.70765146770597	-3.71804963778257
SOX4	3.40547263590701	2.73259340852258	3.29856135189684	3.35517009416503	2.16349515035497	6.81544006049151	1.7018499758484	2.39513176171364	1.8275257628253	1.52904711327437	1.23209504542723	2.41361032946344	0.917267185949087	1.85044020782679	1.83642698282684	1.3456916496251	4.28359401541675	4.4825557575123	2.33062039279765	2.40484322559191	-6.54770759356919	-5.39463529330632	-5.75574912678804	-5.71024190187911	-10.1158603759219	-3.28196415306634	-4.31841871131205	-5.37481823046159	-4.72570289550857	-8.35218332208042	-7.38395995064714	-7.80177492252632	-5.97260432302008	-8.10443401896051	-9.10548568882123	-8.33404089367246	-9.64633701083527	-8.68471799100711	-7.3584360191287	-7.9189145489823	-8.23153328941836	-6.93557636733037	-8.73942477465121	-9.12744878379011	-9.2530748775196	-7.60907100741148	-8.29652031551059	-7.9820631878283	3.56172123203843	4.32365494649571	2.83107295853674	0.214200113336014	3.47786797074582	5.38808765501426	5.25438977973633	5.36577192795374	2.9454586832483	3.82547694068155	6.24120500859603	6.17672139993113	3.92593278400284	6.20335377492016	6.50397608859003	6.77340662763835	8.08782772679627	9.39162233516594	5.59444425502409	7.78963492751274	-7.86149644198727	-6.22337509421005	-8.33879092520133	-5.87953887254093	-7.74814725842902	-9.61518442736328	-7.56610065330123	-8.34219106007996	-7.94930861109294	-8.06464446933867
SOX8	2.70536315914595	0.6622807500008	2.10754416404993	1.58874129018492	0.603823997717205	5.55859402011338	1.46729491505201	1.10888934978423	1.56148756421249	1.02425012782167	0.006147471176311	0.830443239109664	-0.660964688080973	0.442297151713186	0.456721051516829	-0.181097847333177	2.7999191650606	2.48958644697366	0.646774791536697	0.897902932201236	-6.38828685808744	-4.95961708158416	-4.48308596260958	-5.25040432283646	-6.89584559094773	-3.9879735424594	-3.64328273009045	-5.10484402839842	-3.76346199940178	-6.23691122304169	-6.53382168978111	-5.88960397917302	-4.223544290222	-5.60682207943967	-6.69966788915858	-5.47903554195504	-7.24884755259875	-6.82803986043957	-5.48085893001856	-6.30882248653603	-6.20819749467953	-5.53863444309516	-6.38559099951613	-6.94320213921398	-6.59884039667357	-5.80681685117131	-6.67441581472051	-6.27208739549954	2.27491991880178	4.64392196099593	3.45549953537467	0.750743121426093	2.9987391662514	4.76887814970913	5.28702118230322	4.17206783806223	2.60414664487176	2.65222762591474	6.00112721373975	6.42317979002306	4.29392811083035	6.2307725685421	6.68281092503235	5.89798672061696	7.22746361896481	7.64750113175122	5.13520168431637	7.14440509403048	-6.75753726337086	-4.81414715235605	-7.96525680565688	-4.98494018473825	-6.05036779594279	-7.70052404780656	-6.0789795649225	-6.76793525774377	-7.03593975789519	-7.12765848487379
